"","Study","Group","Trial","Condition","Resp_RR","Resp_DET","Resp_LMAX","Resp_L","Resp_ENTR","Resp_LAM","Resp_TT","HR_RR","HR_DET","HR_LMAX","HR_L","HR_ENTR","HR_LAM","HR_TT","Type"
"135","2","Group6&5",NA,"Synchronous",4.3855720924319,89.8551655738166,59,4.66408220263032,2.10044593782679,94.4668189830672,5.42180586283186,23.8163468261957,96.419428026206,70,10.9597393780839,2.83495620078986,99.1443336137483,24.9833348628063,"Surrogate"
"136","2","Group6&5",NA,"TurnTaking",3.95779730145461,88.1188515290254,61,3.77414006669843,1.79393038549917,94.5779996529493,5.02814902424601,21.5698685869642,94.4499219918614,62,10.6872838787173,2.77549613617486,98.3405175880205,28.6335643703461,"Surrogate"
"137","2","Group6&5",NA,"Synchronous",3.91444222425282,82.4224320591662,49,4.30761996567371,1.98859116888452,88.4420731570163,5.35891075614676,37.7053778612653,96.8400931156953,139,12.443353451996,3.23411820095682,98.6519386834987,26.6030395136778,"Surrogate"
"138","2","Group6&5",NA,"TurnTaking",3.63659640455746,79.687764816402,42,3.24808052896477,1.4939310698724,90.8508505600186,4.28985938035898,17.238808416804,91.136394967513,74,6.25577090441918,2.52564502219232,93.2938076018608,9.18176596418951,"Surrogate"
"139","2","Group6&7",NA,"Synchronous",3.73987728505646,86.7098918898557,52,4.10858749247005,1.89292521752024,92.7859080122048,5.56306814973745,20.2006452607818,96.1586120373336,81,9.28433559128106,2.83397634270484,99.432645185556,19.4458066032983,"Surrogate"
"140","2","Group6&7",NA,"TurnTaking",4.2649984882074,91.293828139193,57,4.1836483699457,1.93854595866449,97.3851756428678,8.29919071076707,19.8045517963239,96.2551228745381,96,9.6176190017766,2.95534271054615,99.6499934746031,18.6691335740072,"Surrogate"
"141","2","Group6&7",NA,"Synchronous",3.45975981428108,76.9627778428149,30,3.34997895296542,1.576947186305,89.1076963795815,5.39853217798884,29.0138896381679,97.4159284416472,150,12.5145701162844,3.16124750290713,98.0478813435187,22.2193287899522,"Surrogate"
"142","2","Group6&7",NA,"TurnTaking",3.19866081766408,77.2899439556931,51,3.16752402869907,1.441705356644,89.901564616113,4.30436501660604,17.6469924980932,93.8015204745044,60,7.15505968448203,2.6771261440293,94.598128011607,9.18063439065108,"Surrogate"
"143","2","Group6&7",NA,"Synchronous",3.73774651156279,84.4357023391675,42,3.60732257155509,1.71068196980148,90.6730112364844,3.92595161356126,22.4599600229045,96.4894205311823,80,9.89323725055432,2.78001455649744,99.6884393545736,22.0330135536513,"Surrogate"
"144","2","Group6&7",NA,"TurnTaking",3.38703176032355,82.4965295649868,39,3.30865150030235,1.55844960969617,90.2209120355206,3.96776037498571,18.9068451799117,96.1034623860719,60,9.60560487124936,2.73932568398768,99.907151022715,21.3935166994106,"Surrogate"
"145","2","Group6&7",NA,"Synchronous",3.95415209390759,81.3047776827704,35,3.91484753613244,1.84601083256641,88.5768490808038,5.3817680006494,23.9735421916559,96.5477519614306,144,10.5979682771658,3.13132855386424,97.4873139236788,20.7286643998954,"Surrogate"
"146","2","Group6&7",NA,"TurnTaking",4.54492225230154,88.6544333028532,56,4.2574846956813,1.92921270815912,91.6382530260527,4.88406814661848,19.3263566253198,94.7076003970826,87,7.66170245209448,2.79381985589424,95.7483264908996,10.5277613295437,"Surrogate"
"147","2","Group6&8",NA,"Synchronous",3.24146999421874,71.5422685564966,25,3.24863704763549,1.53407249082652,77.6751614848457,3.51015147423465,22.1200350194222,94.2593806658845,69,9.32868440863971,2.83799212737923,97.1730961059493,17.6813687019306,"Surrogate"
"148","2","Group6&8",NA,"TurnTaking",3.41138597306526,84.1644211808674,33,3.31945518954355,1.5653862823718,92.8624523802149,4.23641201959307,22.9259084572043,95.0665578114348,107,10.7010441862842,3.02142773018503,98.1484269838904,21.7666543611773,"Surrogate"
"149","2","Group6&8",NA,"Synchronous",3.84382733409067,82.7496002822076,41,3.74686248885017,1.78582316015471,88.9998579799248,5.36266769723403,32.8604751490988,97.9517943179185,203,14.9487299298299,3.44806161729338,98.2772900971895,23.412102767892,"Surrogate"
"150","2","Group6&8",NA,"TurnTaking",3.84498957417812,79.3487370903845,33,3.27215381128654,1.51396390246099,90.0185486271726,4.30400508025489,18.2815503952348,93.0362132850047,80,8.02402697305967,2.7912293177074,93.9193183381646,9.79981782719325,"Surrogate"
"151","2","Group6&8",NA,"Synchronous",3.54497314432962,87.4207681761281,40,3.87095000329939,1.8205358947631,94.7254952609931,4.73858158143233,22.6604526331438,96.726018693592,110,10.7306055896665,2.80115530957139,99.8508033957729,28.480556344025,"Surrogate"
"152","2","Group6&8",NA,"TurnTaking",3.76218877279597,81.9582200212504,30,3.24243546535314,1.51635329017988,90.1513272140908,4.01655822489156,20.8530875567084,95.8816742489845,101,10.9804707966962,2.80405647887036,99.7143425177954,30.8142464204005,"Surrogate"
"153","2","Group6&8",NA,"Synchronous",3.70441135269074,69.9803196394786,34,3.51769456856795,1.67977593536993,89.7771460625018,5.35142104219206,39.3575250906319,97.3957669919515,338,16.0340446527692,3.35821229708077,98.8284543539707,30.7392043429386,"Surrogate"
"154","2","Group6&8",NA,"TurnTaking",3.68715384836183,81.4038456027739,41,3.33493122542018,1.5516670958786,90.1935218882234,4.29866612036784,19.6903587825495,93.2464695051581,84,8.15660496586163,2.82515193378576,96.0363312806688,11.691401851117,"Surrogate"
"155","2","Group6&9",NA,"Synchronous",4.05385820565275,88.9959427643068,50,4.1881107158919,1.94149839714263,94.7903182367097,5.32226829268293,21.8298949087748,96.3446302991776,78,8.16782985947374,2.78284155937561,99.5586634351782,13.875124587477,"Surrogate"
"156","2","Group6&9",NA,"TurnTaking",3.32729966370759,81.7546719450428,40,3.2874289727383,1.52602556794985,90.1258024737096,4.08369304556355,20.7005064008281,95.7310681002863,76,8.11674932147272,2.771637338336,99.5360093451757,13.36099706415,"Surrogate"
"157","2","Group6&9",NA,"Synchronous",3.30461837230389,71.608609232704,30,3.31515973849759,1.56550228732154,88.2632860667487,5.00858784396734,22.2590510930039,96.1525572986074,130,11.1636702527121,3.10925420261402,97.1991676992495,20.6522279072078,"Surrogate"
"158","2","Group6&9",NA,"TurnTaking",2.83000178386244,70.5078185766644,24,2.88580160448236,1.28022262322402,89.5741940301294,4.07449759411265,18.0399288717859,93.5002682780014,86,7.0994640927543,2.66732870846065,94.5247248467738,9.46909858015297,"Surrogate"
"159","2","Group6&9",NA,"Synchronous",3.1041143475193,76.4059158237507,35,3.39098141900398,1.60215415265849,83.8579929994951,3.46407480314961,20.9216415276087,96.1505392213357,69,9.40704597813038,2.72485215597136,99.3100023132583,20.6465619774878,"Surrogate"
"160","2","Group6&9",NA,"TurnTaking",2.84865045435663,73.1667964838099,23,2.91984902309059,1.29855695021259,81.6828010830459,3.08560820120029,20.4027337630562,95.9620023176784,81,9.50213837113368,2.75338075781561,99.7116930530014,20.2501251834585,"Surrogate"
"161","2","Group6&9",NA,"Synchronous",3.57446938897341,80.3096811062995,48,3.86511286039454,1.81248345024012,87.3329293586162,5.22676612808114,23.7923390590586,96.5876605173154,98,9.30524201195485,2.87112914147074,97.5375861870353,21.0142157016745,"Surrogate"
"162","2","Group6&9",NA,"TurnTaking",3.75236256114748,80.5307741042307,38,3.37374909069461,1.56997663858135,90.6117277142924,4.28447797625652,19.378084343241,93.6285480007305,58,6.58137588643557,2.59173172445532,95.1746831998339,9.88374190069814,"Surrogate"
"163","2","Group7&1",NA,"Synchronous",3.4535788101796,76.9985416942861,30,3.17150417944302,1.48278286361849,90.19365891963,4.24349870453891,22.6543292647916,98.8608528327834,108,9.58137601947296,2.93284167213519,99.7640846661159,14.1122135089468,"Surrogate"
"164","2","Group7&1",NA,"TurnTaking",3.11300724515817,79.847605471269,34,3.16231293126624,1.4774693009537,92.2247112197219,4.03197724743415,21.3773033969429,98.963370251688,116,9.43453909706965,2.9293318868479,99.6782593383908,13.7018025253201,"Surrogate"
"165","2","Group7&1",NA,"Synchronous",5.76946545232535,91.778225437231,48,4.396996461264,2.04045439602613,94.7086652626438,5.96799569172773,21.8988478526839,98.9019545715587,148,11.7687928287979,3.2183204140566,99.5391409390657,19.463871377457,"Surrogate"
"166","2","Group7&1",NA,"TurnTaking",4.58486104803415,94.1822860654478,44,4.48968269952579,2.0771285331201,97.0433246274389,7.44130293927078,19.7994865737777,98.9218513037924,126,11.3021391177266,3.21334094322811,99.652181836182,18.2866720257235,"Surrogate"
"167","2","Group7&1",NA,"Synchronous",4.22423203665494,84.6411345625539,32,3.41446925871115,1.62722200586792,97.3828690058821,6.2009715438522,24.5122251401219,99.0868180946457,150,12.3921532184549,2.9893268072289,99.7425483747924,23.4887592700608,"Surrogate"
"168","2","Group7&1",NA,"TurnTaking",3.55317926373499,85.8896587270907,34,3.39843121874694,1.61819436837589,97.1661363703946,5.44811871283277,20.6564112100314,99.2083479943332,109,12.2131086529515,3.0342934582794,99.6902085235065,22.6314866359096,"Surrogate"
"169","2","Group7&1",NA,"Synchronous",4.19973694632687,82.2478929934169,30,3.53709246970571,1.6828687540724,92.5581785399807,5.28571428571429,20.9829099044356,98.6469337967284,100,9.43613588916302,2.92133783507882,99.5256373266712,19.7445590671281,"Surrogate"
"170","2","Group7&1",NA,"TurnTaking",3.37903695729771,87.2616410871095,32,3.67076619533048,1.74503108497432,96.8731271334393,7.30852402296139,19.3398870143132,98.5562011505903,106,8.7305455354447,2.83119929435131,99.6682231506513,17.9264523206479,"Surrogate"
"171","2","Group7&5",NA,"Synchronous",4.05644683130208,83.5730379026972,30,3.49534288359932,1.6674710540223,93.928883062083,5.70605764919961,27.4386574662334,97.0823449978,144,9.813856438048,2.9990992925718,97.9174147671237,14.2680718174532,"Surrogate"
"172","2","Group7&5",NA,"TurnTaking",2.91616603761889,74.899154589372,21,2.82066267937143,1.22423236838024,89.9716183574879,3.61510651720289,23.5758701818155,98.5496305648877,86,10.0770417183915,3.03381646095866,99.1854915966572,15.3406848520023,"Surrogate"
"173","2","Group7&5",NA,"Synchronous",4.55189569282628,85.9212033053759,42,3.94816276465255,1.85041499278249,93.9552319643465,5.81331833305407,22.4489448985316,97.8555593418626,93,10.7029605902587,3.06610048317605,99.3796638223001,17.2706263092872,"Surrogate"
"174","2","Group7&5",NA,"TurnTaking",3.86784696256477,89.7579253606989,59,4.21876270569857,1.94735419564307,97.0046848750017,7.77776155362488,21.4578092114541,97.7202101859337,78,12.0631399317406,3.23040940209568,99.574696847211,17.8969400209229,"Surrogate"
"175","2","Group7&5",NA,"Synchronous",3.53692551220889,79.8412753732867,28,3.31902475370478,1.56911836953826,91.6679528605782,4.82370510099819,27.8264418841171,98.4658436706545,161,13.2892106547309,2.99860327519016,99.1228939636777,25.5868466786818,"Surrogate"
"176","2","Group7&5",NA,"TurnTaking",3.32300289732366,83.1348733194491,40,3.42692996635939,1.6077649270642,94.4160930138896,4.89372922789573,21.5140470590399,98.1907563201375,100,12.5462628135785,2.85506576465797,98.616802204731,27.6241530400217,"Surrogate"
"177","2","Group7&5",NA,"Synchronous",5.74271632061555,89.7859931127745,58,4.61403425834003,2.09828348329628,95.2347513576666,6.4159608313019,24.2006619135682,96.6426543953208,100,8.69247432450728,2.88778587064874,99.5674207236654,18.9184201566224,"Surrogate"
"178","2","Group7&5",NA,"TurnTaking",4.00367056551257,87.2635866218617,49,3.73126833671857,1.7045502201894,97.31874241278,7.55927570891698,20.6908963553122,98.0926215785021,81,8.99662445310757,2.9178109428673,99.7072407609393,17.1284529193191,"Surrogate"
"179","2","Group7&6",NA,"Synchronous",3.45975981428108,76.9627778428149,30,3.34997895296542,1.576947186305,89.1076963795815,5.39853217798884,29.0138896381679,97.4159284416472,150,12.5145701162844,3.16124750290713,98.0478813435187,22.2193287899522,"Surrogate"
"180","2","Group7&6",NA,"TurnTaking",3.19866081766408,77.2899439556931,51,3.16752402869907,1.441705356644,89.901564616113,4.30436501660604,17.6469924980932,93.8015204745044,60,7.15505968448203,2.6771261440293,94.598128011607,9.18063439065108,"Surrogate"
"181","2","Group7&6",NA,"Synchronous",3.73987728505646,86.7098918898557,52,4.10858749247005,1.89292521752024,92.7859080122048,5.56306814973745,20.2006452607818,96.1586120373336,81,9.28433559128106,2.83397634270484,99.432645185556,19.4458066032983,"Surrogate"
"182","2","Group7&6",NA,"TurnTaking",4.2649984882074,91.293828139193,57,4.1836483699457,1.93854595866449,97.3851756428678,8.29919071076707,19.8045517963239,96.2551228745381,96,9.6176190017766,2.95534271054615,99.6499934746031,18.6691335740072,"Surrogate"
"183","2","Group7&6",NA,"Synchronous",3.73774651156279,84.4357023391675,42,3.60732257155509,1.71068196980148,95.1897481802549,5.40169500588172,22.4599600229045,96.4894205311823,80,9.89323725055432,2.78001455649744,97.2579728322824,15.3371130002679,"Surrogate"
"184","2","Group7&6",NA,"TurnTaking",3.38703176032355,82.4965295649868,39,3.30865150030235,1.55844960969617,94.4119497345832,4.70992089223188,18.9068451799117,96.1034623860719,60,9.60560487124936,2.73932568398768,96.6805573140589,14.8306475447905,"Surrogate"
"185","2","Group7&6",NA,"Synchronous",3.95415209390759,81.3047776827704,35,3.91484753613244,1.84601083256641,92.5462270200941,5.35585051546392,23.9735421916559,96.5477519614306,144,10.5979682771658,3.13132855386424,99.4948000292324,17.8493821070668,"Surrogate"
"186","2","Group7&6",NA,"TurnTaking",4.54492225230154,88.6544333028532,56,4.2574846956813,1.92921270815912,97.483455511988,7.98847436100968,19.3263566253198,94.7076003970826,87,7.66170245209448,2.79381985589424,99.6920456034596,18.9729420406211,"Surrogate"
